video_id,author,text,publishedAt
pRIplSVOfhE,@mysecondinnings5986,"Please send her Pakistan/Afghanistan/Bangladesh or any other country to that she can enjoy her rest of life...
Please please. .",14/09/25 12:24
pRIplSVOfhE,@anikethmalkhedkar8317,You are wrong read history first muslims have plundered India and caused lot of problems to Hindus including snatching of their temples. What massacre you are talking about is made by mughals,14/09/25 12:07
pRIplSVOfhE,@SECULARBADWA,"THIS CHARLATAN HERSELF IS USING FAKE NAME
HER REAL NAME IS SUSSANAH A CHRISTIAN 

SHE IS A FRAUDIYA",14/09/25 12:06
pRIplSVOfhE,@sabithasafar,"which is your  city?
i live in kerala...",14/09/25 12:06
pRIplSVOfhE,@ShadishInd81,"I think you should be saying Brahmanism not Hindu .it's only the Brahmins who want this chaos, this anarchy ........",14/09/25 12:02
pRIplSVOfhE,@NaseerAhmed-f2s,Allah help her❤❤❤❤❤❤❤,14/09/25 11:05
pRIplSVOfhE,@anmolpatkar1489,What nonsense are u speaking ....get yourself psychiatric treatment ...,14/09/25 11:03
pRIplSVOfhE,@vinoddamodaran1153,Pls think of Gaza  Ukraine   Nepal  bengadesh .,14/09/25 10:58
pRIplSVOfhE,@naila2412,You are great ❤ who has humanity and wants to see other human beings live in peace and harmony. May Allah protect all of us from evil regime.,14/09/25 10:21
pRIplSVOfhE,@risvantt,RSS BJP is a cancer to India,14/09/25 10:12
pRIplSVOfhE,@captainnimo9926,"Is islam tollerant to other religion ?
Why kashmiri pandits has to flee from the valley. You are  shameless creatures who never speaks of hindu genocide in Bangladesh.",14/09/25 10:07
pRIplSVOfhE,@sanjayrout5760,Go to 🇧🇩 😂,14/09/25 09:46
pRIplSVOfhE,@lumbinishill3028,Delulu 😂,14/09/25 09:42
pRIplSVOfhE,@sagargarg1269,I bet she has nothing to say about Bangladesh....,14/09/25 09:38
pRIplSVOfhE,@sagargarg1269,Doing what she always have....balantly telling lies in each and every word....where is mass massacre ma'am..can you specify....Indian govt is hindu and anti islamist she says in one line....what about j and k cm omar abdullah praising modi for infrastructure development in kashmir.... Thanks to modi for exposing these liers and hate mongerers who have been hiding under the guise of academicians and polluting young minds....,14/09/25 09:37
pRIplSVOfhE,@sakasatyaprasad7874,Watch and watch.,14/09/25 09:35
pRIplSVOfhE,@sameerdutt1436,"The fact that despite spewing venom against India every second you are still alive shows your true character..try this in any of the neighbouring countries n u will vanish or sar tan se juda will be the consequence . Moreover, in the times of previous establishment also your views were same . So being an anti hindu and still living here n writing n saying whatever you want shows the tolerance level of the people😊 What a liar",14/09/25 09:27
pRIplSVOfhE,@lklalitkapoor,I m loving it😂😂😂😂😂,14/09/25 09:20
pRIplSVOfhE,@awalabdulnoor,"This is the REAL TRUE India that I remember from pre 1990's, how the hell did India become the current hellhole that it is now?",14/09/25 09:03
pRIplSVOfhE,@kvvarg,"She should leave India then for  a much safer Pakistan. I doubt if she can continue to put on the same outfit 😂, still she will be okay with that I guess taking her current state of dangerous stay in India",14/09/25 09:01
pRIplSVOfhE,@ketandhakan7957,Liar . Absolutely liar,14/09/25 08:59
pRIplSVOfhE,@ananthan8951,"Please don't live in India if you think it is so dangerous. Rest assured that India will pull through without your esteemed self, and logically you should be more preciously welcome in other countries.",14/09/25 08:33
pRIplSVOfhE,@ChandraHbl,What a acting వాహ్....,14/09/25 08:32
pRIplSVOfhE,@technomaniac4790,She's lying everything she said wrong bcoz she doesn't support current govt .......she never spoke about terrorism.........why?🤪,14/09/25 08:17
pRIplSVOfhE,@russelraj-l7o,Live every moment 💝 God will protect all,14/09/25 08:15
pRIplSVOfhE,@contacttusharsubhra4155,"Pahelgam ka reply cricket match😂

Ye barbadi Jhuta Party ko kaun leke aya tha?  Janata ap... 
Ye gaddar party ko kaun leke aya? Aplog deshbasiyo

Ye fake crime minister ko kaun leke aya? 
Ye so called deshpremi, apka desh ka log... 

Manmohon ko hatake ek gaddar ko laya? 

Ye hona hi tha",14/09/25 08:06
pRIplSVOfhE,@AkibBalalLaskar,We're more and more becoming like Israel. We have taken over by fascist racist islamophobic bigots.,14/09/25 07:46
pRIplSVOfhE,@TheVibhuti92,You invited such situation f yourself lady,14/09/25 07:46
pRIplSVOfhE,@pradhumankundhadia8078,Vo kashmiri neta ka haath pakad kar.jati thi tabhi sharam nahi lagi.juthi saali,14/09/25 07:45
pRIplSVOfhE,@pradhumankundhadia8078,Tumko toa latka na chaiye.tumri vajah kitne logo ki Jaan gai hai,14/09/25 07:43
pRIplSVOfhE,@ritstransform,Muslims wanting equality here then want sharia laws in Muslim nations...,14/09/25 07:30
pRIplSVOfhE,@ritstransform,All people here talk about kashmiri pandits too..talk about partition too..talk about muslim countries sharia laws too,14/09/25 07:30
pRIplSVOfhE,@ritstransform,Talk about bengal too,14/09/25 07:30
pRIplSVOfhE,@PraveshTyagi-tz9jn,Lier woman..😂😂,14/09/25 07:23
pRIplSVOfhE,@drshahidawizarat,Praying for your and  Indian Muslims safety.,14/09/25 07:23
pRIplSVOfhE,@SameerChoudhary-o2u,"Being a good human has never been easy throughout history. 
If you are neutral even your community will disown you bcoz humans are biggest hypocrites. ❤",14/09/25 07:12
pRIplSVOfhE,@satyalooks,All this toolkits have problem with sanathan but will never speak about atrocities commited by islam or christianity anywhere😂😂,14/09/25 07:04
pRIplSVOfhE,@basavla1811,"How much did you get to spread these lies,traitor",14/09/25 07:00
pRIplSVOfhE,@ShehlaArif-yc1jd,A woman of substance... indeed,14/09/25 06:27
pRIplSVOfhE,@rajsundar588,What she says is correct.Anti Indians like her will have to face severe legal actions.Law abiding patriotic citizens can live peacefully anywhere in India.,14/09/25 06:11
pRIplSVOfhE,@gkk2215,"Killing Intellectual writers and Rationalists and Other Non-Hindu religion prominent figures in a BJP led India is a symbol of insecurity of Hindu forces towards other growing religions, Hinduism cannot grow outside because of caste system and their frustration towards growing islam and christianity in India is evident and I am some one who don't believe in religion so don't bark on me like Anti-Hindu my fellow ignorant Hindu Bhakts. 🔴🔴",14/09/25 05:51
pRIplSVOfhE,@shafiqueahmed8442,"Madamgee our respect to you.the wholjanta is with you. Nothing will happen to you.God is grateful. 
Must be report to international agencies about your security..
Madam your great open truth mind the real truth and justice editor. We wish the best Nothing will happen to you.",14/09/25 05:48
pRIplSVOfhE,@RaviKant-lu8hu,See how innocently  she is telling  lies,14/09/25 05:38
pRIplSVOfhE,@RaviKant-lu8hu,"Due to such type of  people  Hindus will continue  to suffer in this  country. 
There  are more  than 57 muslim  countries in the world for  the  Muslims but only one country  for Hindus .such  people  like her will not let us live in peace  even  in india.  Shame on them  and their thinking.",14/09/25 05:35
pRIplSVOfhE,@nayeemh.a.k5234,Most compassionate literature,14/09/25 05:21
pRIplSVOfhE,@nayeemh.a.k5234,Most compassionate litres of water,14/09/25 05:19
pRIplSVOfhE,@mrindimike,"Madame it's just a matter of time, all evil will perish and truth shall reign. I just hope that our indians will wake up soon, as our neighbours and reclaim their rights and make India great once more.",14/09/25 05:17
pRIplSVOfhE,@bmsatpathy,"The situation in India is so dangerous that this lady can get away spreading such blatant lies against the country. If the Muslims and Christians are being tortured and murdered in such a scale here, how is that their number keeps on rising at the cost of Hindus year after year ?",14/09/25 05:11
pRIplSVOfhE,@cassiembrey8485,"Wealth, but at home is a butcher like Netanyahu.",14/09/25 05:09
pRIplSVOfhE,@cassiembrey8485,"Modi goes to Muslim countries and enjoys, uses their w",14/09/25 05:08
pRIplSVOfhE,@cassiembrey8485,"At least one honest Hindu, a true Hindu.",14/09/25 05:06
pRIplSVOfhE,@yashpalcharan4935,Really,14/09/25 04:56
pRIplSVOfhE,@mukherjee429,If the government is bulldozing all muslim places why are the Muslim parties in India sitting quietly??? Many of them represent India abroad also! Government is only bulldozing illegal occupation of government land irrespective of religion and sadly most illegal occupants are of a certain group!,14/09/25 04:42
pRIplSVOfhE,@surendrapatel5787,Accept pakistan or bangladesh citizen ship and enjoy peacs.,14/09/25 04:01
pRIplSVOfhE,@surendrapatel5787,"Roy is a very cheap person ,earing bucks by creating nonsenses, shis a witch in humanbody",14/09/25 04:00
pRIplSVOfhE,@ArunSharma-w3v,Liar,14/09/25 04:00
pRIplSVOfhE,@mukherjee429,This is such a big lie!!!!she is the worst person she should be thrown out of India!!! Always being paid by some western media and deep state and trying to tarnish the good name of india!Shame on you!,14/09/25 03:54
pRIplSVOfhE,@PradeepMehta-v4u,Anti Hindu lobby. She is spreading falsehood. Hindus are being discriminated and persecuted in India.,14/09/25 03:44
pRIplSVOfhE,@sunilkamesh,sorry I am no right or left...where are these mass killings...I really dont see that happening...I really hope some people come out of their false fantasies,14/09/25 03:28
pRIplSVOfhE,@NarainNarain-nk5hi,What is dangerous in India. She needs to move to Pakistan or Bangladesh and know what dangerous means. Or maybe UK or USA even where she could be shot for differing political opinion.,14/09/25 03:15
pRIplSVOfhE,@MrMsharma234,"I wonder how Congress represented you as a nationalist figurine while you stood with the butcher of Kashmir named Yasin Malik... You deserve fear, hatred and admonition",14/09/25 03:14
pRIplSVOfhE,@MrMsharma234,You stand with anti-national jihadis... So the supporter of every terrorist fears by nature... And there are few Muslims who sympathize with you who think alike,14/09/25 03:08
pRIplSVOfhE,@RajniSingh-zx7nm,"I have lived here peacefully 48 yrs of my life a giant so big 140 crores, something will happen somewhere, why talk trash",14/09/25 02:45
pRIplSVOfhE,@shantanudutta1539,You are lucky to be in a Hindu country which is always peace loving. Try living in Pakistan or Afghanistan with your Muslim lovers then talk.,14/09/25 02:45
pRIplSVOfhE,@RajniSingh-zx7nm,Why tarnish the image of India?,14/09/25 02:44
pRIplSVOfhE,@RajniSingh-zx7nm,What lies...,14/09/25 02:44
pRIplSVOfhE,@jaswantsingh9287,Good script..,14/09/25 02:36
pRIplSVOfhE,@aliahmed8165,"2025 India is under Demon/ Asur!
Everyday Ram is humiliated here!",14/09/25 02:26
pRIplSVOfhE,@aliahmed8165,"Indian society is always apart!
Because Hindu mind set always apart!
Even they r divisive among themselves! 
So, Hindu needs foreign masters to discipline them!",14/09/25 02:25
pRIplSVOfhE,@fazlulkarim9123,"Interestingly Peter Novaro, a rightwing personality could understand the real issue in India i.e. Brahmanvad. It's high time for SC, ST, OBC and minorities to unite and build a strong movement",14/09/25 02:19
pRIplSVOfhE,@Jb-vp9yu,Shame on these people who gives this kind of interviews and spread propoganda...Madam can see only Hindus hunting Muslims she dont know anything about Hindus being killed by muslims or conversion rackets.... its called convenient blindness..,14/09/25 02:07
pRIplSVOfhE,@swamiboo9375,"All the things said, in the way she described, happened back when she was young and a budding writer and also won her National Award for best screenplay.. in the late eighties. 

She is describing things based on the giant media and social media networks of today. Back when India has one and Only doordarshan and movies for propaganda and enlightenment both, she also cried about Shekhar Kapur and his Bandit Queen by saying he monetised Phoolan Devi's rape.

The so called elites and upper middle class people of India who don't do shit to change the old, rotten system and continue to live like Lord Focklands and then cry about democracy and secularism.",14/09/25 01:42
pRIplSVOfhE,@dev............6922,"she was not scared of terrorists in the past where beheading is normal 
she was not scared where peace loving hindu culture which native to india was modify destroyed by 
narrative she supports 
she is not scared of betraying hindu in thier own country 
she is just a money minded  pimp",14/09/25 01:16
pRIplSVOfhE,@gowrisriraman693,"You don’t have to live in India, if you don’t like it.",14/09/25 00:59
pRIplSVOfhE,@amitavachakraborty7599,There is a place which is as good as heaven named Pakistan.,14/09/25 00:33
pRIplSVOfhE,@SanjuSamsun-wp7hh,This is new india full of hatredness.,14/09/25 00:22
pRIplSVOfhE,@adityatripathy8868,I trust you more than the Supreme Court of India.,14/09/25 00:00
pRIplSVOfhE,@adityatripathy8868,These fellows are not right wing . They are PURE criminals .,13/09/25 23:58
pRIplSVOfhE,@adityatripathy8868,"Arundhati ,please be brave. I am proud of a true Indian like you.  You must go public with your thoughts which absolutely echo with mine.",13/09/25 23:57
pRIplSVOfhE,@rasu84,This is the most elaborate and painfully belaboured excuse I have ever come across for procrastination 😂😂,13/09/25 23:55
pRIplSVOfhE,@abdulrazacksyed41,BJP RSS jungle raaj chal raha hai lootmaar  chaalu hai,13/09/25 22:45
pRIplSVOfhE,@SSMBukhari,"History remembers the good as well as bad people, untill it has been manipulated for personal gains",13/09/25 21:51
pRIplSVOfhE,@AlimKhan-xq9rp,"Actually I thought always ,that all hindu people mindset are notorious /they murder daily muslim /reped /lovejihad against muslim bcz as an Indian muslim and  after active my consciousness to now ,i always see in india .bcz in front of my eyes ,i have seen many things like  many muslim have murdered by hindu terrorist bcz of muslim and then police is not aggre to accept a simple FIR 😮,many times I have seen . even a crpf murder three muslim in train just only bcz of muslim .and many and many evidence .",13/09/25 21:21
pRIplSVOfhE,@ravindranatha8117,She is a paid stooge of anti india elements,13/09/25 21:08
pRIplSVOfhE,@Raj-nh3fc,"Drama queen, not just a writer! My God she is spreading false rumors to get attention because nobody talks about her anymore. She is a forgotten writer with the fame of just one book, so how do you stay in news and feel important.",13/09/25 20:56
pRIplSVOfhE,@ruthmangalwadi,We are proud of you Arundati🙏,13/09/25 20:22
pRIplSVOfhE,@shreyashijha5964,Ya this just motivated me all the more to move back to India.,13/09/25 20:03
pRIplSVOfhE,@Kanchanproductionhouse,"Nahi, agar aap dangerous situation me hai , goband find safer place than india, plz move there permanently. You know the meaning of freedom, yes you are free here to speak anything, try do the same in different countries",13/09/25 19:49
pRIplSVOfhE,@opjose2044,"Some crazy Muslims should back your words , but here ur words are just bull crap lady , mind your words. You appear here as a paranoid !",13/09/25 19:49
pRIplSVOfhE,@venkatanarasimulu1334,Well said Madam ❤,13/09/25 18:58
pRIplSVOfhE,@SachinLKO1,"She is bigoted , blind to islamic threats to India's social fiber",13/09/25 18:22
